"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"195","_A_N_H___2_2_9___A___P_2_","Simpson diversity",4,5.5,1.995,4,9.411,"ANH_229","PntFijo",NA
"196","_A_N_H___2_2_9___A___P_3_","Species richness",9,17.308,9.425,10.397,58.395,"ANH_229","PntFijo",NA
"197","_A_N_H___2_2_9___A___P_3_","Shannon diversity",8.151,16.359,6.241,8.151,28.591,"ANH_229","PntFijo",NA
"198","_A_N_H___2_2_9___A___P_3_","Simpson diversity",7.348,15.6,9.401,7.348,34.026,"ANH_229","PntFijo",NA
"199","_A_N_H___2_3_0___A___P_1_","Species richness",10,11.9,2.532,10.262,23.769,"ANH_230","PntFijo",NA
"200","_A_N_H___2_3_0___A___P_1_","Shannon diversity",8.596,11.845,2.526,8.596,16.796,"ANH_230","PntFijo",NA
"201","_A_N_H___2_3_0___A___P_1_","Simpson diversity",7.407,11.176,2.21,7.407,15.508,"ANH_230","PntFijo",NA
"202","_A_N_H___2_3_0___A___P_2_","Species richness",13,32.286,19.25,16.78,111.392,"ANH_230","PntFijo",NA
"203","_A_N_H___2_3_0___A___P_2_","Shannon diversity",10.723,22.473,8.046,10.723,38.242,"ANH_230","PntFijo",NA
"204","_A_N_H___2_3_0___A___P_2_","Simpson diversity",8.647,14,6.265,8.647,26.28,"ANH_230","PntFijo",NA
"205","_A_N_H___2_3_0___A___P_3_","Species richness",15,20.927,5.898,16.166,45.13,"ANH_230","PntFijo",NA
"206","_A_N_H___2_3_0___A___P_3_","Shannon diversity",12.47,18.089,3.551,12.47,25.049,"ANH_230","PntFijo",NA
"207","_A_N_H___2_3_0___A___P_3_","Simpson diversity",10.56,15.5,3.343,10.56,22.053,"ANH_230","PntFijo",NA
"208","_A_N_H___2_3_2___A___P_1_","Species richness",13,24.855,12.745,15.127,79.058,"ANH_232","PntFijo",NA
"209","_A_N_H___2_3_2___A___P_1_","Shannon diversity",9.118,13.687,4.169,9.118,21.857,"ANH_232","PntFijo",NA
